timestamp_ms,id,dlc,data
44838,1C7,6,03 E6 84 34 3B E6
44852,4BA,8,00 CA 00 BE 06 C1 00 C1
44865,5EC,8,00 00 03 CB EC 00 00 11
44877,1C7,6,03 E6 84 34 3B E6
44901,5EB,8,00 30 00 5F FE 00 00 A6
44914,4BA,8,00 CA 00 BE 06 C1 00 C1
44928,1C7,6,03 E6 84 34 3B E6
44940,1C7,6,03 E6 84 34 3B E6
44952,5ED,7,02 EF 7A 6E 40 C8 C8
44965,5F5,8,3E 41 3F 9B FF 60 03 80
44979,5EA,8,00 03 FF 00 24 34 FB FF
44992,5ED,7,02 EF 7A 6E 40 C8 C8
45004,4BA,8,00 CA 00 BE 06 C1 00 C1
45018,5EA,8,00 03 FF 00 24 34 FB FF
45030,5F7,3,01 00 10
45042,5EC,8,00 00 03 CB EC 80 00 11
45056,5ED,7,02 EF 7A 6E 40 C8 C8
45069,5EB,8,00 30 00 5F FE 00 00 A6
45081,5EC,8,00 00 03 CB EC 00 00 11
45097,4BA,8,00 CA 00 BE 06 C1 00 C1
45111,5EB,8,00 30 00 5F FE 00 00 A6
45123,4BA,8,00 CA 00 BE 06 C1 00 C1
45136,5ED,7,02 EF 7A 6E 40 C8 C8
45149,5EB,8,00 30 00 5F FE 00 00 A6
45162,5EC,8,00 00 03 CB EC 00 00 11
45174,1C7,6,03 E6 84 34 3B E6
45187,1C7,6,03 E6 84 34 3B E6
45200,4BA,8,00 CA 00 BE 06 C1 00 C1
45212,4BA,8,00 CA 00 BE 06 C1 00 C1
45225,4BA,8,00 CA 00 BE 06 C1 00 C1
45238,1C7,6,03 E6 84 34 3B E6
45251,1C7,6,03 E6 84 34 3B E6
45263,5EC,8,00 00 03 CB EC 00 00 11
45287,5ED,7,02 EF 7A 6E 40 C8 C8
45299,1C7,6,03 E6 84 34 3B E6
45313,5ED,7,02 EF 7A 6E 40 C8 C8
45325,5F5,8,3E 41 3F 9B FF 60 03 80
45338,5EA,8,00 03 FF 00 24 34 FB FF
45350,1C7,6,03 E6 84 34 3B E6
45363,4BA,8,00 CA 00 BE 06 C1 00 C1
45376,5ED,7,02 EF 7A 6E 40 C8 C8
45388,1C7,6,03 E6 84 34 3B E6
45402,5EC,8,00 00 03 CB EC 00 00 11
45414,1C7,6,03 E6 84 34 3B E6
45426,1C7,6,03 E6 84 34 3B E6
45440,4BA,8,00 CA 00 BE 06 C1 00 C1
45452,4BA,8,00 CA 00 BE 06 C1 00 C1
45465,4BA,8,00 CA 00 BE 06 C1 00 C1
45480,1C7,6,03 E6 84 34 3B E6
45493,1C7,6,03 E6 84 34 3B E6
45506,1C7,6,03 E6 84 34 3B E6
45518,5EA,8,00 03 FF 00 24 34 FB FF
45532,1C7,6,03 E6 84 34 3B E6
45544,5F3,6,00 C2 1C 04 40 C8
45556,1C7,6,03 E6 84 34 3B E6
45570,4BA,8,00 CA 00 BE 06 C1 00 C1
45583,1C7,6,03 E6 84 34 3B E6
45595,5ED,7,02 EF 7A 6E 40 C8 C8
45608,1C7,6,03 E6 84 34 3B E6
45621,1C7,6,03 E6 84 34 3B E6
45633,4BA,8,00 CA 00 BE 06 C1 00 C1
45646,1C7,6,03 E6 84 34 3B E6
45659,1C7,6,03 E6 84 34 3B E6
45672,5ED,7,02 EF 7A 6E 40 C8 C8
45696,5EC,8,00 00 03 CB EC 00 00 11
45709,4BA,8,00 CA 00 BE 06 C1 00 C1
45721,4BA,8,00 CA 00 BE 06 C1 00 C1
45734,1C7,6,03 E6 84 34 3B E6
45747,1C7,6,03 E6 84 34 3B E6
45760,5EC,8,00 00 03 CB EC 00 00 11
45772,1C7,6,03 E6 84 34 3B E6
45786,1C7,6,03 E6 84 34 3B E6
45798,1C7,6,03 E6 84 34 3B E6
45811,4BA,8,00 CA 00 BE 06 C1 00 C1
45824,5EC,8,00 00 03 CB EC 80 00 11
45837,1C7,6,03 E6 84 34 3B E6
45849,5F6,6,5F 88 65 FB FF 80
45863,1C7,6,03 E6 84 34 3B E6
45876,1C7,6,03 E6 84 34 3B E6
45892,4BA,8,00 CA 00 BE 06 C1 00 C1
45905,5EC,8,00 00 03 CB EC 00 00 11
45918,1C7,6,03 E6 84 34 3B E6
45931,4BA,8,00 CA 00 BE 06 C1 00 C1
45943,5EC,8,00 00 03 CB EC 80 00 11
45957,1C7,6,03 E6 84 34 3B E6
45970,5F4,8,02 47 32 35 34 38 38 41
45982,1C7,6,03 E6 84 34 3B E6
45996,5ED,7,02 EF 7A 6E 40 C8 C8
46008,4BA,8,00 CA 00 BE 06 C1 00 C1
46021,1C7,6,03 E6 84 34 3B E6
46033,5ED,7,02 EF 7A 6E 40 C8 C8
46047,4BA,8,00 CA 00 BE 06 C1 00 C1
46060,1C7,6,03 E6 84 34 3B E6
46072,5ED,7,02 EF 7A 6E 40 C8 C8
46096,1C7,6,03 E6 84 34 3B E6
46108,1C7,6,03 E6 84 34 3B E6
46121,5EC,8,00 00 03 CB EC 80 00 11
46135,1C7,6,03 E6 84 34 3B E6
46147,1C7,6,03 E6 84 34 3B E6
46159,4BA,8,00 CA 00 BE 06 C1 00 C1
46173,4BA,8,00 CA 00 BE 06 C1 00 C1
46186,4BA,8,00 CA 00 BE 06 C1 00 C1
46198,5EF,5,40 00 20 00 07
46212,1C7,6,03 E6 84 34 3B E6
46224,5EC,8,00 00 03 CB EC 00 00 11
46237,1C7,6,03 E6 84 34 3B E6
46249,1C7,6,03 E6 84 34 3B E6
46262,4BA,8,00 CA 00 BE 06 C1 00 C1
46275,5ED,7,02 EF 7A 6E 40 C8 C8
46290,4BA,8,00 CA 00 BE 06 C1 00 C1
46304,5EC,8,00 00 03 CB EC 00 00 11
46317,1C7,6,03 E6 84 34 3B E6
46329,1C7,6,03 E6 84 34 3B E6
46343,5EC,8,00 00 03 CB EC 00 00 11
46355,5ED,7,02 EF 7A 6E 40 C8 C8
46368,4BA,8,00 CA 00 BE 06 C1 00 C1
46382,1C7,6,03 E6 84 34 3B E6
46394,5ED,7,02 EF 7A 6E 40 C8 C8
46407,4BA,8,00 CA 00 BE 06 C1 00 C1
46419,1C7,6,03 E6 84 34 3B E6
46433,5ED,7,02 EF 7A 6E 40 C8 C8
46445,1C7,6,03 E6 84 34 3B E6
46458,5EA,8,00 03 FF 00 24 34 FB FF
46472,4BA,8,00 CA 00 BE 06 C1 00 C1
46495,5EC,8,00 00 03 CB EC 00 00 11
46509,1C7,6,03 E6 84 34 3B E6
46521,5EC,8,00 00 03 CB EC 00 00 11
46534,4BA,8,00 CA 00 BE 06 C1 00 C1
46546,4BA,8,00 CA 00 BE 06 C1 00 C1
46560,4BA,8,00 CA 00 BE 06 C1 00 C1
46573,1C7,6,03 E6 84 34 3B E6
46585,1C7,6,03 E6 84 34 3B E6
46598,5EF,5,40 00 20 00 07
46611,1C7,6,03 E6 84 34 3B E6
46623,4BA,8,00 CA 00 BE 06 C1 00 C1
46637,5ED,7,02 EF 7A 6E 40 C8 C8
46649,4BA,8,00 CA 00 BE 06 C1 00 C1
46662,5EC,8,00 00 03 CB EC 00 00 11
46675,5ED,7,02 EF 7A 6E 40 C8 C8
46691,1C7,6,03 E6 84 34 3B E6
46703,5EC,8,00 00 03 CB EC 00 00 11
46716,1C7,6,03 E6 84 34 3B E6
46729,1C7,6,03 E6 84 34 3B E6
46741,1C7,6,03 E6 84 34 3B E6
46753,5ED,7,02 EF 7A 6E 40 C8 C8
46767,4BA,8,00 CA 00 BE 06 C1 00 C1
46779,1C7,6,03 E6 84 34 3B E6
46791,5ED,7,02 EF 7A 6E 40 C8 C8
46804,5F5,8,3E 41 3F 9B FF 60 03 80
46818,5EA,8,00 03 FF 00 24 34 FB FF
46830,4BA,8,00 CA 00 BE 06 C1 00 C1
46843,5EC,8,00 00 03 CB EC 80 00 11
46857,5EA,8,00 03 FF 00 24 34 FB FF
46869,1C7,6,03 E6 84 34 3B E6
46893,5EC,8,00 00 03 CB EC 00 00 11
46905,4BA,8,00 CA 00 BE 06 C1 00 C1
46918,5EF,5,40 00 20 00 07
46930,1C7,6,03 E6 84 34 3B E6
46943,5EC,8,00 00 03 CB EC 00 00 11
46955,5ED,7,02 EF 7A 6E 40 C8 C8
46968,4BA,8,00 CA 00 BE 06 C1 00 C1
46981,1C7,6,03 E6 84 34 3B E6
46994,5ED,7,02 EF 7A 6E 40 C8 C8
47006,4BA,8,00 CA 00 BE 06 C1 00 C1
47020,1C7,6,03 E6 84 34 3B E6
47032,5ED,7,02 EF 7A 6E 40 C8 C8
47044,1C7,6,03 E6 84 34 3B E6
47057,5EA,8,00 03 FF 00 24 34 FB FF
47070,4BA,8,00 CA 00 BE 06 C1 00 C1
47086,5EC,8,00 00 03 CB EC 00 00 11
47098,1C7,6,03 E6 84 34 3B E6
47112,5ED,7,02 EF 7A 6E 40 C8 C8
47124,1C7,6,03 E6 84 34 3B E6
47137,5EA,8,00 03 FF 00 24 34 FB FF
47150,5ED,7,02 EF 7A 6E 40 C8 C8
47163,4BA,8,00 CA 00 BE 06 C1 00 C1
47176,5ED,7,02 EF 7A 6E 40 C8 C8
47188,1C7,6,03 E6 84 34 3B E6
47202,5EC,8,00 00 03 CB EC 00 00 11
47215,5ED,7,02 EF 7A 6E 40 C8 C8
47227,1C7,6,03 E6 84 34 3B E6
47240,5EC,8,00 00 03 CB EC 00 00 11
47253,4BA,8,00 CA 00 BE 06 C1 00 C1
47266,4BA,8,00 CA 00 BE 06 C1 00 C1
47290,4BA,8,00 CA 00 BE 06 C1 00 C1
47303,5EC,8,00 00 03 CB EC 00 00 11
47316,1C7,6,03 E6 84 34 3B E6
47329,1C7,6,03 E6 84 34 3B E6
47341,4BA,8,00 CA 00 BE 06 C1 00 C1
47354,5ED,7,02 EF 7A 6E 40 C8 C8
47368,4BA,8,00 CA 00 BE 06 C1 00 C1
47380,1C7,6,03 E6 84 34 3B E6
47393,5ED,7,02 EF 7A 6E 40 C8 C8
47407,1C7,6,03 E6 84 34 3B E6
47421,4BA,8,00 CA 00 BE 06 C1 00 C1
47434,5F6,6,5F 88 66 FB FF 80
47447,4BA,8,00 CA 00 BE 06 C1 00 C1
47460,1C7,6,03 E6 84 34 3B E6
47472,5F4,8,08 11 02 55 0C 09 00 01
47488,1C7,6,03 E6 84 34 3B E6
47501,1C7,6,03 E6 84 34 3B E6
47513,5ED,7,02 EF 7A 6E 40 C8 C8
47526,1C7,6,03 E6 84 34 3B E6
47539,4BA,8,00 CA 00 BE 06 C1 00 C1
47552,4BA,8,00 CA 00 BE 06 C1 00 C1
47564,1C7,6,03 E6 84 34 3B E6
47578,5EA,8,00 03 FF 00 24 34 FB FF
47591,5ED,7,02 EF 7A 6E 40 C8 C8
47604,5EC,8,00 00 03 CB EC 00 00 11
47617,5EA,8,00 03 FF 00 24 34 FB FF
47630,5ED,7,02 EF 7A 6E 40 C8 C8
47643,4BA,8,00 CA 00 BE 06 C1 00 C1
47655,5ED,7,02 EF 7A 6E 40 C8 C8
47669,1C7,6,03 E6 84 34 3B E6
47692,5EC,8,00 00 03 CB EC 00 00 11
47706,1C7,6,03 E6 84 34 3B E6
47718,4BA,8,00 CA 00 BE 06 C1 00 C1
47731,4BA,8,00 CA 00 BE 06 C1 00 C1
47744,5EC,8,00 00 03 CB EC 80 00 11
47757,1C7,6,03 E6 84 34 3B E6
47769,1C7,6,03 E6 84 34 3B E6
47782,5EC,8,00 00 03 CB EC 00 00 11
47796,5ED,7,02 EF 7A 6E 40 C8 C8
47808,4BA,8,00 CA 00 BE 06 C1 00 C1
47821,4BA,8,00 CA 00 BE 06 C1 00 C1
47835,5ED,7,02 EF 7A 6E 40 C8 C8
47847,4BA,8,00 CA 00 BE 06 C1 00 C1
47860,1C7,6,03 E6 84 34 3B E6
47873,5ED,7,02 EF 7A 6E 40 C8 C8
47889,1C7,6,03 E6 84 34 3B E6
47901,5F9,8,00 00 80 00 99 C8 72 77
47915,5ED,7,02 EF 7A 6E 40 C8 C8
47928,4BA,8,00 CA 00 BE 06 C1 00 C1
47940,1C7,6,03 E6 84 34 3B E6
47953,5ED,7,02 EF 7A 6E 40 C8 C8
47966,4BA,8,00 CA 00 BE 06 C1 00 C1
47979,1C7,6,03 E6 84 34 3B E6
47991,5ED,7,02 EF 7A 6E 40 C8 C8
48005,1C7,6,03 E6 84 34 3B E6
48017,5EF,5,40 00 20 00 07
48029,4BA,8,00 CA 00 BE 06 C1 00 C1
48043,5EC,8,00 00 03 CB EC 80 00 11
48056,5ED,7,02 EF 7A 6E 40 C8 C8
48068,1C7,6,03 E6 84 34 3B E6
48092,5EC,8,00 00 03 CB EC 00 00 11
48105,4BA,8,00 CA 00 BE 06 C1 00 C1
48118,5F9,8,00 00 80 00 99 C8 72 77
48132,1C7,6,03 E6 84 34 3B E6
48144,1C7,6,03 E6 84 34 3B E6
48156,1C7,6,03 E6 84 34 3B E6
48168,1C7,6,03 E6 84 34 3B E6
48182,4BA,8,00 CA 00 BE 06 C1 00 C1
48195,5ED,7,02 EF 7A 6E 40 C8 C8
48207,4BA,8,00 CA 00 BE 06 C1 00 C1
48221,1C7,6,03 E6 84 34 3B E6
48233,5ED,7,02 EF 7A 6E 40 C8 C8
48246,1C7,6,03 E6 84 34 3B E6
48259,1C7,6,03 E6 84 34 3B E6
48272,4BA,8,00 CA 00 BE 06 C1 00 C1
48287,1C7,6,03 E6 84 34 3B E6
48300,1C7,6,03 E6 84 34 3B E6
48312,5ED,7,02 EF 7A 6E 40 C8 C8
48325,4BA,8,00 CA 00 BE 06 C1 00 C1
48337,1C7,6,03 E6 84 34 3B E6
48351,5ED,7,02 EF 7A 6E 40 C8 C8
48363,5EC,8,00 00 03 CB EC 00 00 11
48376,5EA,8,00 03 FF 00 24 34 FB FF
48389,1C7,6,03 E6 84 34 3B E6
48402,5EC,8,00 00 03 CB EC 00 00 11
48414,5ED,7,02 EF 7A 6E 40 C8 C8
48427,1C7,6,03 E6 84 34 3B E6
48440,5F6,6,5F 88 65 FB FF 80
48452,4BA,8,00 CA 00 BE 06 C1 00 C1
48464,4BA,8,00 CA 00 BE 06 C1 00 C1
48488,5F9,8,00 00 80 00 99 C8 72 77
48501,5EC,8,00 00 03 CB EC 00 00 11
48515,5ED,7,02 EF 7A 6E 40 C8 C8
48527,4BA,8,00 CA 00 BE 06 C1 00 C1
48540,1C7,6,03 E6 84 34 3B E6
48552,5ED,7,02 EF 7A 6E 40 C8 C8
48565,4BA,8,00 CA 00 BE 06 C1 00 C1
48578,1C7,6,03 E6 84 34 3B E6
48590,5ED,7,02 EF 7A 6E 40 C8 C8
48604,5EC,8,00 00 03 CB EC 00 00 11
48616,5EA,8,00 03 FF 00 24 34 FB FF
48629,4BA,8,00 CA 00 BE 06 C1 00 C1
48643,5EC,8,00 00 03 CB EC 80 00 11
48655,5ED,7,02 EF 7A 6E 40 C8 C8
48667,1C7,6,03 E6 84 34 3B E6
48683,5EC,8,00 00 03 CB EC 00 00 11
48696,5EA,8,00 03 FF 00 24 34 FB FF
48709,5ED,7,02 EF 7A 6E 40 C8 C8
48722,4BA,8,00 CA 00 BE 06 C1 00 C0
48736,5ED,7,02 EF 7A 6E 40 C8 C8
48748,1C7,6,03 E6 84 34 3B E6
48760,5EC,8,00 00 03 CB EC 00 00 11
48774,5ED,7,02 EF 7A 6E 40 C8 C8
48787,1C7,6,03 E6 84 34 3B E6
48799,5F6,6,5F 88 65 FB FF 80
48812,1C7,6,03 E6 84 34 3B E6
48825,4BA,8,00 CA 00 BE 06 C1 00 C0
48838,5F9,8,00 00 80 00 99 C8 72 77
48850,1C7,6,03 E6 84 34 3B E6
48864,1C7,6,03 E6 84 34 3B E6
48886,1C7,6,03 E6 84 34 3B E6
48900,1C7,6,03 E6 84 34 3B E6
48912,5ED,7,02 EF 7A 6E 40 C8 C8
48925,1C7,6,03 E6 84 34 3B E6
48937,1C7,6,03 E6 84 34 3B E6
48950,5ED,7,02 EF 7A 6E 40 C8 C8
48963,5EC,8,00 00 03 CB EC 00 00 11
48977,5EA,8,00 03 FF 00 24 34 FB FF
48991,4BA,8,00 CA 00 BE 06 C1 00 C0
49004,1C7,6,03 E6 84 34 3B E6
49016,5EF,5,40 00 20 00 07
49029,5ED,7,02 EF 7A 6E 40 C8 C8
49042,5EC,8,00 00 03 CB EC 00 00 11
49055,5ED,7,02 EF 7A 6E 40 C8 C8
49068,1C7,6,03 E6 84 34 3B E6
49083,4BA,8,00 CA 00 BE 06 C1 00 C0
49096,5EA,8,00 03 FF 00 24 34 FB FF
49110,4BA,8,00 CA 00 BE 06 C1 00 C0
49123,5EC,8,00 00 03 CB EC 80 00 11
49135,5ED,7,02 EF 7A 6E 40 C8 C8
49148,5ED,7,02 EF 7A 6E 40 C8 C8
49162,5EC,8,00 00 03 CB EC 00 00 11
49174,5ED,7,02 EF 7A 6E 40 C8 C8
49187,4BA,8,00 CA 00 BE 06 C1 00 C0
49201,4BA,8,00 CA 00 BE 06 C1 00 C0
49214,5ED,7,02 EF 7A 6E 40 C8 C8
49226,1C7,6,03 E6 84 34 3B E6
49239,5EC,8,00 00 03 CB EC 80 00 11
49252,1C7,6,03 E6 84 34 3B E6
49264,1C7,6,03 E6 84 34 3B E6
49288,4BA,8,00 CA 00 BE 06 C1 00 C0
49301,5EC,8,00 00 03 CB EC 00 00 11
49314,5ED,7,02 EF 7A 6E 40 C8 C8
49327,1C7,6,03 E6 84 34 3B E6
49340,1C7,6,03 E6 84 34 3B E6
49352,5F3,6,00 C2 1C 04 40 C8
49364,4BA,8,00 CA 00 BE 06 C1 00 C0
49378,1C7,6,03 E6 84 34 3B E6
49390,5ED,7,02 EF 7A 6E 40 C8 C8
49403,1C7,6,03 E6 84 34 3B E6
49417,5EA,8,00 03 FF 00 24 34 FB FF
49429,5ED,7,02 EF 7A 6E 40 C8 C8
49442,4BA,8,00 CA 00 BE 06 C1 00 C0
49456,5ED,7,02 EF 7A 6E 40 C8 C8
49468,1C7,6,03 E6 84 34 3B E6
49483,5EC,8,00 00 03 CB EC 00 00 11
49497,5EA,8,00 03 FF 00 24 34 FB FF
49510,5ED,7,02 EF 7A 6E 40 C8 C8
49522,5EC,8,00 00 03 CB EC 00 00 11
49536,5EA,8,00 03 FF 00 24 34 FB FF
49549,5ED,7,02 EF 7A 6E 40 C8 C8
49562,4BA,8,00 CA 00 BE 06 C1 00 C0
49574,5ED,7,02 EF 7A 6E 40 C8 C8
49588,1C7,6,03 E6 84 34 3B E6
49600,5EC,8,00 00 03 CB EC 00 00 11
49613,5ED,7,02 EF 7A 6E 40 C8 C8
49627,1C7,6,03 E6 84 34 3B E6
49639,5EC,8,00 00 03 CB EC 00 00 11
49652,1C7,6,03 E6 84 34 3B E6
49665,4BA,8,00 CA 00 BE 06 C1 00 C0
49688,4BA,8,00 CA 00 BE 06 C1 00 C0
49701,5EC,8,00 00 03 CB EC 00 00 11
49715,5ED,7,02 EF 7A 6E 40 C8 C8
49727,1C7,6,03 E6 84 34 3B E6
49740,4BA,8,00 CA 00 BE 06 C1 00 C0
49753,5ED,7,02 EF 7A 6E 40 C8 C8
49766,1C7,6,03 E6 84 34 3B E6
49778,1C7,6,03 E6 84 34 3B E6
49792,5ED,7,02 EF 7A 6E 40 C8 C8
49804,5F6,6,5F 88 65 FB FF 80
49817,4BA,8,00 CA 00 BE 06 C1 00 C0
49830,4BA,8,00 CA 00 BE 06 C1 00 C0
49843,5F5,8,3E 41 3F 9B FF 60 03 80
49856,5EA,8,00 03 FF 00 24 34 FB FF
49872,5ED,7,02 EF 7A 6E 40 C8 C8
49885,1C7,6,03 E6 84 34 3B E6
49897,1C7,6,03 E6 84 34 3B E6
49910,5ED,7,02 EF 7A 6E 40 C8 C8
49923,5EC,8,00 00 03 CB EC 80 00 11
49936,5EA,8,00 03 FF 00 24 34 FB FF
49948,4BA,8,00 CA 00 BE 06 C1 00 C0
49961,5EC,8,00 00 03 CB EC 00 00 11
49974,5ED,7,02 EF 7A 6E 40 C8 C8
49987,1C7,6,03 E2 84 34 3B E2
49999,5EC,8,00 00 03 CB EC 00 00 11
50013,5ED,7,02 EF 7A 6E 40 C8 C8
50025,4BA,8,00 CA 00 BE 06 C1 00 C0
50038,4BA,8,00 CA 00 BE 06 C1 00 C0
50051,1C7,6,03 E2 84 34 3B E2
50074,1C7,6,03 E2 84 34 3B E2
50086,4BA,8,00 CA 00 BE 06 C1 00 C0
50100,1C7,6,03 E2 84 34 3B E2
50112,5ED,7,02 EF 7A 6E 40 C8 C8
50124,1C7,6,03 E2 84 34 3B E2
50137,1C7,6,03 E2 84 34 3B E2
50150,5ED,7,02 EF 7A 6E 40 C8 C8
50162,5EC,8,00 00 03 CB EC 00 00 11
50176,5ED,7,02 EF 7A 6E 40 C8 C8
50188,4BA,8,00 CA 00 BE 06 C1 00 C0
50201,5EC,8,00 00 03 CB EC 00 00 11
50213,5ED,7,02 EF 7A 6E 40 C8 C8
50227,1C7,6,03 E2 84 34 3B E2
50239,5F6,6,5F 88 65 FB FF 80
50251,4BA,8,00 CA 00 BE 06 C1 00 C0
50267,4BA,8,00 CA 00 BE 06 C1 00 C0
50280,4BA,8,00 CA 00 BE 06 C1 00 C0
50293,5ED,7,02 EF 7A 6E 40 C8 C8
50307,1C7,6,03 E2 84 34 3B E2
50319,5EC,8,00 00 03 CB EC 80 00 11
50332,5ED,7,02 EF 7A 6E 40 C8 C8
50344,1C7,6,03 E2 84 34 3B E2
50358,4BA,8,00 CA 00 BE 06 C1 00 C0
50370,1C7,6,03 E2 84 34 3B E2
50383,5F6,6,5F 88 65 FB FF 80
50396,5EF,5,40 00 20 00 07
50408,1C7,6,03 E2 84 34 3B E2
50420,5EC,8,00 00 03 CB EC 00 00 11
50434,5ED,7,02 EF 7A 6E 40 C8 C8
50447,4BA,8,00 CA 00 BE 06 C1 00 C0
50470,1C7,6,03 E2 84 34 3B E2
50483,1C7,6,03 E2 84 34 3B E2
50496,5EA,8,00 03 FF 00 24 34 FB FF
50509,5ED,7,02 EF 7A 6E 40 C8 C8
50522,5F3,6,00 C2 1C 04 40 C8
50536,5ED,7,02 EF 7A 6E 40 C8 C8
50549,4BA,8,00 CA 00 BE 06 C1 00 C0
50562,5EC,8,00 00 03 CB EC 00 00 11
50575,5ED,7,02 EF 7A 6E 40 C8 C8
50588,5ED,7,02 EF 7A 6E 40 C8 C8
50600,5EC,8,00 00 03 CB EC 00 00 11
50614,5ED,7,02 EF 7A 6E 40 C8 C8
50627,1C7,6,03 E2 84 34 3B E2
50639,4BA,8,00 CA 00 BE 06 C1 00 C0
50653,5ED,7,02 EF 7A 6E 40 C8 C8
50668,1C7,6,03 E2 84 34 3B E2
50680,5EC,8,00 00 03 CB EC 00 00 11
50694,5ED,7,02 EF 7A 6E 40 C8 C8
50707,1C7,6,03 E2 84 34 3B E2
50719,5EC,8,00 00 03 CB EC 00 00 11
50733,5ED,7,02 EF 7A 6E 40 C8 C8
50745,4BA,8,00 CA 00 BE 06 C1 00 C0
50758,4BA,8,00 CA 00 BE 06 C1 00 C0
50771,1C7,6,03 E2 84 34 3B E2
50784,1C7,6,03 E2 84 34 3B E2
50797,5EC,8,00 00 03 CB EC 00 00 11
50809,1C7,6,03 E2 84 34 3B E2
50823,1C7,6,03 E2 84 34 3B E2
50835,5EA,8,00 03 FF 00 24 34 FB FF
50848,1C7,6,03 E2 84 34 3B E2
50861,5EC,8,00 00 03 CB EC 00 00 11
50884,5ED,7,02 EF 7A 6E 40 C8 C8
50897,4BA,8,00 CA 00 BE 06 C1 00 C0
50911,4BA,8,00 CA 00 BE 06 C1 00 C0
50923,5F6,6,5F 88 65 FB FF 80
50936,1C7,6,03 E2 84 34 3B E2
50949,5ED,7,02 EF 7A 6E 40 C8 C8
50962,5EC,8,00 00 03 CB EC 00 00 11
50975,5ED,7,02 EF 7A 6E 40 C8 C8
50988,5ED,7,02 EF 7A 6E 40 C8 C8
51001,4BA,8,00 CA 00 BE 06 C1 00 C0
51014,5ED,7,02 EF 7A 6E 40 C8 C8
51026,1C7,6,03 E2 84 34 3B E2
51039,5EC,8,00 00 03 CB EC 80 00 11
51052,5ED,7,02 EF 7A 6E 40 C8 C8
51067,1C7,6,03 E2 84 34 3B E2
51081,5EC,8,00 00 03 CB EC 00 00 11
51094,5ED,7,02 EF 7A 6E 40 C8 C8
51106,1C7,6,03 E2 84 34 3B E2
51120,4BA,8,00 CA 00 BE 06 C1 00 C0
51132,5ED,7,02 EF 7A 6E 40 C8 C8
51145,1C7,6,03 E2 84 34 3B E2
51158,5EC,8,00 00 03 CB EC 00 00 11
51171,1C7,6,03 E2 84 34 3B E2
51183,1C7,6,03 E2 84 34 3B E2
51196,4BA,8,00 CA 00 BE 06 C1 00 C0
51210,1C7,6,03 E2 84 34 3B E2
51222,5EC,8,00 00 03 CB EC 80 00 11
51235,5ED,7,02 EF 7A 6E 40 C8 C8
51248,1C7,6,03 E2 84 34 3B E2
51261,5EC,8,00 00 03 CB EC 00 00 11
51284,5ED,7,02 EF 7A 6E 40 C8 C8
51297,1C7,6,03 E2 84 34 3B E2
51310,5ED,7,02 EF 7A 6E 40 C8 C8
51322,1C7,6,03 E2 84 34 3B E2
51335,5EF,5,40 00 20 00 07
51348,5ED,7,02 EF 7A 6E 40 C8 C8
51360,4BA,8,00 CA 00 BE 06 C1 00 C0
51374,5ED,7,02 EF 7A 6E 40 C8 C8
51386,1C7,6,03 E2 84 34 3B E2
51399,5EC,8,00 00 03 CB EC 00 00 11
51412,5ED,7,02 EF 7A 6E 40 C8 C8
51425,1C7,6,03 E2 84 34 3B E2
51438,5EC,8,00 00 03 CB EC 00 00 11
51450,1C7,6,03 E2 84 34 3B E2
51464,4BA,8,00 CA 00 BE 06 C1 00 C0
